"id","sender","sender_id","condition","response","response_action","eveTopleft","eveTopright","eveDownleft","eveDownright","order_one_contents","order_two_contents","order_three_contents","order_four_contents","compare1","compare2","part","order_one_contents_options","order_two_contents_options","order_three_contents_options","order_four_contents_options"
"68ww6xf10c","show_choice","7_2_3_3_0_5_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"68ww6xf10c","Ranking_Screen","7_2_3_3_1_0_0","C","","keypress(Enter)","H","E","F","G","eveDownright","eveTopright","eveDownleft","eveTopleft",NA,NA,"veggie","G","E","F","H"
"ae6qftcxh2","Welcome","0","D","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_0_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_0_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_1_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_1_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_2_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_3_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_4_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_4_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_5_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"ae6qftcxh2","show_choice","7_3_0_3_0_5_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"ae6qftcxh2","Ranking_Screen","7_3_0_3_1_0_0","D","","keypress(Enter)","H","F","G","E","eveDownleft","eveDownright","eveTopright","eveTopleft",NA,NA,"veggie","G","E","F","H"
"ae6qftcxh2","show_choice","7_3_3_3_0_0_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_0_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_1_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_1_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_2_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_3_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_4_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"ae6qftcxh2","show_choice","7_3_3_3_0_5_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"ae6qftcxh2","Ranking_Screen","7_3_3_3_1_0_0","D","","keypress(Enter)","A","D","B","C","eveTopright","eveDownleft, eveTopleft","eveDownright","",NA,NA,"fruit","D","AB","C",""
"txg0nejt7v","Welcome","0","C","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_0_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_1_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_1_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_2_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_2_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_3_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_3_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_4_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_4_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_5_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"txg0nejt7v","show_choice","7_2_0_3_0_5_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"txg0nejt7v","Ranking_Screen","7_2_0_3_1_0_0","C","","keypress(Enter)","A","C","D","B","eveDownleft","eveTopleft","eveDownright","eveTopright",NA,NA,"fruit","D","A","B","C"
"txg0nejt7v","Ranking_Screen","7_2_3_3_0_0_0","C","","keypress(Enter)","E","F","G","H","eveDownleft","eveTopleft","eveTopright","eveDownright",NA,NA,"veggie","G","E","F","H"
"txg0nejt7v","show_choice","7_2_3_3_1_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_0_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_1_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_1_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_2_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_2_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_4_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_4_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_5_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"txg0nejt7v","show_choice","7_2_3_3_1_5_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"1d6jfat1ct","Welcome","0","D","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_0_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_0_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_1_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_1_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_2_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_3_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_4_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"1d6jfat1ct","show_choice","7_3_0_3_0_5_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"1d6jfat1ct","Ranking_Screen","7_3_0_3_1_0_0","D","","keypress(Enter)","G","H","F","E","eveTopleft","eveDownright","eveTopright, eveDownleft","",NA,NA,"veggie","G","E","HF",""
"1d6jfat1ct","show_choice","7_3_3_3_0_0_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_0_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_1_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_1_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_2_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_3_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_4_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"1d6jfat1ct","show_choice","7_3_3_3_0_5_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"1d6jfat1ct","Ranking_Screen","7_3_3_3_1_0_0","D","","keypress(Enter)","B","D","C","A","eveDownright","eveDownleft","eveTopright","eveTopleft",NA,NA,"fruit","A","C","D","B"
"ox0s2riwq0","Welcome","0","B","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"ox0s2riwq0","Ranking_Screen","7_1_0_3_0_0_0","B","","keypress(Enter)","F","H","E","G","eveDownright","eveDownleft","eveTopleft","eveTopright",NA,NA,"veggie","G","E","F","H"
"ox0s2riwq0","show_choice","7_1_0_3_1_0_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_0_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_1_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_1_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_2_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_2_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_3_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_3_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_4_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_4_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_5_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"ox0s2riwq0","show_choice","7_1_0_3_1_5_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"ox0s2riwq0","Ranking_Screen","7_1_3_3_0_0_0","B","","keypress(Enter)","C","D","B","A","eveDownright","eveTopleft, eveTopright","eveDownleft","",NA,NA,"fruit","A","CD","B",""
"ox0s2riwq0","show_choice","7_1_3_3_1_0_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_0_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_1_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_1_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_2_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_2_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_3_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_3_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_4_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_4_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_5_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"ox0s2riwq0","show_choice","7_1_3_3_1_5_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"2apg9qblsc","Welcome","0","D","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_0_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_0_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_1_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_1_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_2_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_3_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_4_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"2apg9qblsc","show_choice","7_3_0_3_0_5_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"2apg9qblsc","Ranking_Screen","7_3_0_3_1_0_0","D","","keypress(Enter)","F","G","H","E","eveTopright","eveDownright, eveTopleft","eveDownleft","",NA,NA,"veggie","G","FE","H",""
"2apg9qblsc","Ranking_Screen","7_3_3_3_0_0_0","D","","keypress(Enter)","A","C","B","D","eveTopleft","eveDownleft, eveTopright, eveDownright","","",NA,NA,"fruit","A","CBD","",""
"2apg9qblsc","show_choice","7_3_3_3_1_0_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_0_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_1_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_1_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_2_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_3_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_3_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_4_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"2apg9qblsc","show_choice","7_3_3_3_1_5_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"sguwzcqape","Welcome","0","A","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"sguwzcqape","Ranking_Screen","7_0_0_3_0_0_0","A","","keypress(Enter)","A","B","D","C","eveTopleft","eveDownright","eveTopright","eveDownleft",NA,NA,"fruit","A","C","B","D"
"sguwzcqape","show_choice","7_0_0_3_1_0_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_0_1_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_1_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_1_1_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_2_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_2_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_3_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_3_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_4_0_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_4_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_5_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"sguwzcqape","show_choice","7_0_0_3_1_5_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_0_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_0_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_1_0_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_1_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_2_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_2_1_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_3_0_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_3_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_4_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_4_1_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_5_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"sguwzcqape","show_choice","7_0_3_3_0_5_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"sguwzcqape","Ranking_Screen","7_0_3_3_1_0_0","A","","keypress(Enter)","G","F","H","E","eveDownright","eveTopleft","eveTopright","eveDownleft",NA,NA,"veggie","E","G","F","H"
"zd3aw1gq1i","Welcome","0","D","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"zd3aw1gq1i","Ranking_Screen","7_3_0_3_0_0_0","D","","keypress(Enter)","G","F","H","E","eveTopleft","eveDownright","eveTopright","eveDownleft",NA,NA,"veggie","G","E","F","H"
"zd3aw1gq1i","show_choice","7_3_0_3_1_0_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_0_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_1_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_1_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_2_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_2_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_3_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_3_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_4_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_5_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"zd3aw1gq1i","show_choice","7_3_0_3_1_5_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
